[2020-08-02 15:57:44,567 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:07:39,648 INFO] Processed instances 25
[2020-08-02 19:07:39,648 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/bert.pt
[2020-08-02 19:07:39,723 INFO] Ignore /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/bert.pt
[2020-08-02 19:07:39,723 INFO] Ignore /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/bert.pt
[2020-08-02 19:13:43,783 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:13:43,805 INFO] Processing train
[2020-08-02 19:13:43,898 INFO] Processed instances 25
[2020-08-02 19:13:43,898 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/trainbert.pt
[2020-08-02 19:13:44,438 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:13:44,470 INFO] Processing valid
[2020-08-02 19:13:44,503 INFO] Processed instances 5
[2020-08-02 19:13:44,503 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/validbert.pt
[2020-08-02 19:13:45,038 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:13:45,058 INFO] Processing test
[2020-08-02 19:13:45,081 INFO] Processed instances 6
[2020-08-02 19:13:45,081 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/testbert.pt
[2020-08-02 19:14:17,016 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:14:17,038 INFO] Processing train
[2020-08-02 19:14:17,144 INFO] Processed instances 25
[2020-08-02 19:14:17,144 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/train_bert.pt
[2020-08-02 19:14:17,671 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:14:17,691 INFO] Processing valid
[2020-08-02 19:14:17,722 INFO] Processed instances 5
[2020-08-02 19:14:17,723 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/valid_bert.pt
[2020-08-02 19:14:18,246 INFO] loading vocabulary file https://s3.amazonaws.com/models.huggingface.co/bert/bert-base-uncased-vocab.txt from cache at /home/mich_qiu/.cache/torch/transformers/26bc1ad6c0ac742e9b52263248f6d0f00068293b33709fae12320c0e35ccfbbb.542ce4285a40d23a559526243235df47c5f75c197f04f37d1a0c124c32c9a084
[2020-08-02 19:14:18,266 INFO] Processing test
[2020-08-02 19:14:18,288 INFO] Processed instances 6
[2020-08-02 19:14:18,288 INFO] Saving to /home/mich_qiu/PycharmProjects/MSc_Thesis/data/IBRS-Corpus/preprocessed/test_bert.pt
